id,Run,Lumi,Event,jets
7350,149181,997,982138365,bijet
7351,149181,998,983441871,bijet
7352,149181,985,970422849,bijet
7353,147926,465,500772771,tetrajet
7354,147926,463,499347296,bijet
7355,147926,467,503432070,bijet
7356,149181,1804,1703314954,trijet
7357,147926,463,499007267,trijet
7358,148029,394,307575938,trijet
7359,148029,388,302382289,bijet
7360,149181,1788,1690716893,trijet
7361,149181,991,975889790,trijet
7362,148029,388,302921884,bijet
7363,149181,999,984189205,tetrajet
7364,149181,1000,985295588,trijet
7365,149181,1802,1701865988,bijet
7366,147926,467,503742160,bijet
7367,149181,999,983838440,bijet
7368,147926,464,499513226,trijet
7369,148029,392,306067439,bijet
7370,149181,997,982460984,bijet
7371,149181,992,976729315,trijet
7372,147926,464,500061243,bijet
7373,148029,389,303159788,bijet
7374,149181,999,984108136,tetrajet
7375,147926,462,498318052,bijet
7376,148029,395,308590337,bijet
7377,148029,392,305835694,bijet
7378,149181,997,982222036,bijet
7379,149181,986,970983319,bijet
7380,149181,985,969814611,trijet
7381,149181,997,982003252,bijet
7382,149181,985,970206824,bijet
7383,147926,466,501952062,bijet
7384,148029,394,307777298,bijet
7385,147926,462,497731856,bijet
7386,147926,466,501875909,bijet
7387,149181,985,969681620,trijet
7388,149181,1788,1690875518,trijet
7389,148029,390,304656149,bijet
7390,147926,462,497408814,bijet
7391,149181,997,981781500,bijet
7392,147926,463,498833732,tetrajet
7393,149181,1789,1691538907,bijet
7394,149181,1000,985714840,trijet
7395,147929,532,475604525,bijet
7396,149181,991,975767296,bijet
7397,147926,467,503214710,trijet
7398,149181,1788,1691029541,bijet
7399,148029,392,305531306,bijet
7400,149181,997,982417002,trijet
7401,149181,986,970676698,bijet
7402,149181,997,981740263,trijet
7403,148029,389,303454641,bijet
7404,147926,465,500590909,bijet
7405,149181,992,977175712,trijet
7406,147926,463,498538334,trijet
7407,148029,392,305864961,bijet
7408,149181,985,970145126,bijet
7409,147926,462,498040566,trijet
7410,149181,1000,985140562,trijet
7411,149181,1788,1691184281,trijet
7412,147926,466,502300258,bijet
7413,149181,1802,1701601749,bijet
7414,148029,392,305716161,bijet
7415,149181,1789,1691822107,trijet
7416,148029,390,304476179,bijet
7417,149181,999,984617918,bijet
7418,147926,464,499897376,bijet
7419,149181,1000,985283206,trijet
7420,149181,986,970749378,bijet
7421,147929,532,475298996,bijet
7422,148029,388,302899824,trijet
7423,148029,395,308460178,bijet
7424,149181,1000,985139063,bijet
7425,149181,1788,1690668760,trijet
7426,149181,985,970164343,bijet
7427,148029,392,306208443,bijet
7428,147926,462,497675969,bijet
7429,149181,998,983201168,bijet
7430,147926,465,500747630,trijet
7431,147926,466,502589278,trijet
7432,147926,462,497410131,bijet
7433,149181,997,981728752,trijet
7434,149181,999,983963006,bijet
7435,149181,1789,1691509485,trijet
7436,147929,532,475393979,trijet
7437,148029,390,304591486,bijet
7438,149181,998,983419998,bijet
7439,148029,391,305188884,trijet
7440,149181,985,969437882,bijet
7441,148029,393,306407043,bijet
7442,148029,391,305152334,trijet
7443,149181,998,982917422,trijet
7444,149181,1000,985591333,trijet
7445,149181,1804,1702890636,tetrajet
7446,149181,1789,1691397386,trijet
7447,149181,992,977032246,bijet
7448,149181,1000,985326483,trijet
7449,149181,997,982487818,bijet
7450,148029,391,304724464,bijet
7451,149181,992,977221836,bijet
7452,148029,393,307025079,bijet
7453,148029,393,306533647,bijet
7454,148029,388,302523179,bijet
7455,147926,467,503314841,trijet
7456,149181,1789,1691870354,bijet
7457,149181,1000,985239199,bijet
7458,149181,986,971220808,bijet
7459,149181,985,970046061,bijet
7460,149181,1803,1702171081,bijet
7461,149181,985,969802236,trijet
7462,149181,998,983620173,trijet
7463,149181,999,984701863,bijet
7464,149181,1804,1703148975,bijet
7465,148029,392,306026159,bijet
7466,147926,463,498880121,bijet
7467,149181,1802,1702072843,bijet
7468,149181,998,982728468,bijet
7469,148029,392,305906058,trijet
7470,149181,999,984653126,bijet
7471,149181,985,969789340,trijet
7472,147926,464,500125042,trijet
7473,148029,389,303139546,trijet
7474,148029,390,304721726,bijet
7475,148029,394,307734034,trijet
7476,149181,1000,985479447,bijet
7477,149181,985,970189555,bijet
7478,148029,391,305509114,trijet
7479,148029,390,304500283,bijet
7480,149181,992,976710253,bijet
7481,149181,1000,984973106,trijet
7482,147926,463,498816803,tetrajet
7483,149181,991,975603657,bijet
7484,148029,392,305984755,tetrajet
7485,149181,999,984521212,bijet
7486,147926,466,501888089,bijet
7487,149181,992,977415773,trijet
7488,148029,389,303739522,bijet
7489,147926,467,503719682,bijet
7490,148029,391,304915243,bijet
7491,148029,389,303545637,bijet
7492,149181,1000,984763283,bijet
7493,148029,393,306723295,bijet
7494,149181,997,982134216,bijet
7495,149181,985,970279546,bijet
7496,147926,464,499654626,bijet
7497,148029,392,305774780,trijet
7498,148029,395,308536171,trijet
7499,149181,1788,1690928239,bijet
7500,148029,392,306106807,bijet
7501,149181,985,969657507,trijet
7502,149181,998,983556845,bijet
7503,148029,389,303497092,bijet
7504,149181,991,975994911,bijet
7505,147926,465,501218143,tetrajet
7506,147926,465,501124071,bijet
7507,147926,467,503507948,trijet
7508,149181,997,982165041,bijet
7509,149181,1802,1701843401,trijet
7510,149181,1000,984922004,bijet
7511,149181,998,983182469,trijet
7512,149181,1804,1703035031,bijet
7513,149181,998,982734065,bijet
7514,148029,391,305134015,trijet
7515,148029,391,305040624,bijet
7516,149181,991,975651278,bijet
7517,149181,986,970496058,bijet
7518,148029,393,306929607,bijet
7519,149181,991,975679587,bijet
7520,149181,986,971139387,bijet
7521,149181,1803,1702227258,bijet
7522,149181,985,969496141,tetrajet
7523,148029,394,307614832,bijet
7524,148029,392,305696264,bijet
7525,148029,388,302320783,trijet
7526,147926,465,500955536,bijet
7527,148029,390,304195724,trijet
7528,147926,464,499932324,trijet
7529,149181,1788,1691255946,bijet
7530,148029,391,305267500,bijet
7531,149181,999,984648871,bijet
7532,147926,467,502770267,trijet
7533,149181,986,971439732,bijet
7534,147926,466,502408991,bijet
7535,149181,986,970838918,tetrajet
7536,149181,992,977000566,trijet
7537,149181,1803,1702296103,bijet
7538,149181,999,984270159,bijet
7539,149181,997,982516434,trijet
7540,147926,464,499878180,bijet
7541,147926,465,500997601,bijet
7542,149181,1803,1702686845,bijet
7543,149181,999,984541240,bijet
7544,147926,462,498177994,trijet
7545,149181,1788,1690870733,trijet
7546,149181,1789,1691914200,bijet
7547,149181,998,983025026,bijet
7548,149181,992,977572970,bijet
7549,148029,392,305887552,trijet
7550,149181,992,976722687,bijet
7551,147926,464,500371234,trijet
7552,149181,986,970964608,bijet
7553,149181,1803,1702505984,tetrajet
7554,148029,393,306380742,bijet
7555,147926,467,503365531,bijet
7556,149181,998,982863807,trijet
7557,149181,1000,985214194,trijet
7558,149181,1803,1702245370,trijet
7559,149181,986,970522497,bijet
7560,149181,999,984351250,trijet
7561,149181,998,982756486,bijet
7562,148029,391,304983070,bijet
7563,149181,997,982501678,bijet
7564,148029,388,302470547,bijet
7565,149181,992,977598654,tetrajet
7566,149181,1804,1702991555,bijet
7567,149181,991,975576296,trijet
7568,147926,467,503197658,bijet
7569,147926,465,500694098,trijet
7570,148029,393,307050370,trijet
7571,149181,1788,1691191751,trijet
7572,149181,992,976869520,trijet
7573,147926,464,499797330,trijet
7574,149181,1000,984872063,trijet
7575,147926,462,497728994,bijet
7576,149181,997,982332607,bijet
7577,149181,1000,984817349,bijet
7578,148029,394,307881746,bijet
7579,149181,1000,985240001,bijet
7580,149181,986,971139014,bijet
7581,149181,998,983656613,bijet
7582,149181,997,982488399,trijet
7583,149181,991,976026141,bijet
7584,149181,1000,985738668,bijet
7585,149181,1000,985378718,trijet
7586,148029,395,308450493,trijet
7587,147926,464,500544547,bijet
7588,148029,394,307394319,trijet
7589,148029,393,306394329,bijet
7590,149181,1802,1701595404,bijet
7591,149181,1000,984989406,trijet
7592,149181,1803,1702543632,trijet
7593,148029,392,305532206,bijet
7594,149181,997,982398690,bijet
7595,148029,389,303780680,bijet
7596,149181,1802,1702051248,trijet
7597,149181,997,982632249,trijet
7598,148029,392,305792504,trijet
7599,149181,991,975890869,bijet
7600,148029,394,307532584,bijet
7601,149181,992,976870353,bijet
7602,147926,467,503037598,bijet
7603,149181,1804,1703064420,trijet
7604,149181,992,977188935,bijet
7605,149181,1803,1702365608,bijet
7606,149181,1804,1703151654,bijet
7607,147926,462,497626224,bijet
7608,148029,395,308404535,trijet
7609,148029,391,305286569,bijet
7610,149181,1000,984952875,bijet
7611,149181,1789,1691868396,bijet
7612,147926,465,500805499,trijet
7613,148029,395,308616374,bijet
7614,148029,395,307938930,bijet
7615,149181,1000,985523298,bijet
7616,149181,991,976559421,trijet
7617,149181,1804,1702911275,bijet
7618,147926,463,499058370,bijet
7619,148029,389,303580965,bijet
7620,149181,1804,1702905155,tetrajet
7621,148029,390,304234818,trijet
7622,148029,394,307462134,trijet
7623,149181,1803,1702825490,bijet
7624,147926,466,501794359,bijet
7625,149181,991,975694088,bijet
7626,148029,391,304913781,bijet
7627,148029,388,303079578,bijet
7628,149181,985,970055740,bijet
7629,149181,986,971149402,tetrajet
7630,149181,997,982101486,bijet
7631,147926,464,500100138,trijet
7632,149181,985,970309163,trijet
7633,149181,991,976028338,trijet
7634,147926,467,503472195,bijet
7635,148029,393,306554316,bijet
7636,147926,466,501827297,bijet
7637,149181,986,970618408,bijet
7638,149181,1802,1701385850,trijet
7639,149181,999,984448880,bijet
7640,149181,991,975723035,trijet
7641,149181,1803,1702395533,bijet
7642,148029,392,306047952,bijet
7643,147926,466,502074832,bijet
7644,148029,391,305329954,bijet
7645,148029,390,304271206,tetrajet
7646,149181,1000,985104674,trijet
7647,149181,1788,1690814263,bijet
7648,149181,985,970317466,bijet
7649,147926,466,502565628,bijet
7650,149181,999,984452563,tetrajet
7651,147926,466,502067981,trijet
7652,149181,999,984670471,bijet
7653,147926,467,503007501,trijet
7654,149181,1803,1702399982,bijet
7655,149181,998,983436778,trijet
7656,149181,997,982147623,bijet
7657,148029,392,306038256,tetrajet
7658,147926,466,502305538,bijet
7659,149181,1000,985593322,bijet
7660,148029,389,303667027,bijet
7661,147926,464,500154081,bijet
7662,149181,1802,1701989546,bijet
7663,149181,997,981877105,bijet
7664,149181,1803,1702201128,trijet
7665,147926,466,502162006,trijet
7666,149181,986,970707031,bijet
7667,149181,985,970379248,bijet
7668,149181,992,977419046,bijet
7669,149181,1000,985172785,trijet
7670,147926,467,502772783,tetrajet
7671,149181,992,976700417,trijet
7672,148029,393,306571617,bijet
7673,149181,985,970149095,trijet
7674,149181,998,983379416,bijet
7675,147926,467,503504270,trijet
7676,147926,463,498813641,trijet
7677,148029,393,306727798,bijet
7678,149181,998,983181305,bijet
7679,147926,462,497448663,bijet
7680,148029,395,308101100,bijet
7681,149181,997,982668221,bijet
7682,147926,466,502718017,bijet
7683,147926,463,498774663,bijet
7684,149181,1803,1702423462,tetrajet
7685,147926,465,500622564,trijet
7686,148029,395,308531592,bijet
7687,149181,997,981760715,trijet
7688,149181,986,970648610,bijet
7689,149181,986,971018476,bijet
7690,149181,1000,984976973,trijet
7691,147929,532,474968843,bijet
7692,149181,985,970041551,bijet
7693,148029,390,303966539,trijet
7694,149181,1804,1703137421,bijet
7695,149181,992,977452531,trijet
7696,149181,992,977603631,bijet
7697,149181,999,984687831,bijet
7698,149181,1802,1701809554,tetrajet
7699,149181,1803,1702559385,trijet
7700,147929,532,475322445,bijet
7701,149181,986,970592445,trijet
7702,149181,999,984530083,tetrajet
7703,148029,389,303816411,bijet
7704,148029,395,308328367,trijet
7705,147926,466,502279592,bijet
7706,148029,390,304398864,bijet
7707,149181,997,981938790,bijet
7708,149181,986,970846379,trijet
7709,149181,985,969947609,bijet
7710,147929,532,474865955,trijet
7711,149181,1804,1702895177,bijet
7712,149181,992,976825806,bijet
7713,149181,1000,985742508,bijet
7714,148029,391,304747815,bijet
7715,149181,997,981963938,bijet
7716,149181,991,975785329,bijet
7717,147926,464,500180712,trijet
7718,149181,1804,1703174869,trijet
7719,149181,1804,1703215462,trijet
7720,149181,1802,1701634752,bijet
7721,149181,991,975694335,bijet
7722,149181,999,983916590,bijet
7723,149181,1804,1703620502,bijet
7724,149181,992,977080303,tetrajet
7725,148029,390,304402290,trijet
7726,147926,467,503659562,bijet
7727,147929,532,475385330,bijet
7728,147926,466,502551642,trijet
7729,149181,999,983985357,bijet
7730,149181,991,976249321,trijet
7731,149181,986,970583980,trijet
7732,148029,395,308000983,bijet
7733,149181,997,981993664,bijet
7734,149181,997,982492277,bijet
7735,149181,991,975733267,bijet
7736,149181,1788,1691043643,trijet
7737,148029,395,308045209,bijet
7738,149181,992,977264344,bijet
7739,148029,390,304660243,trijet
7740,147926,464,500008995,trijet
7741,147926,465,501572275,bijet
7742,149181,1000,985627722,bijet
7743,149181,1802,1701540496,trijet
7744,149181,999,984511311,trijet
7745,149181,986,970834081,bijet
7746,149181,992,976618265,bijet
7747,149181,1802,1701526397,bijet
7748,148029,389,303518324,trijet
7749,147929,532,474934292,tetrajet
7750,148029,388,302318745,bijet
7751,148029,391,305257829,bijet
7752,149181,985,970198367,bijet
7753,148029,391,305304714,trijet
7754,149181,997,981985458,bijet
7755,149181,991,975786072,bijet
7756,149181,985,970004169,bijet
7757,148029,388,302401313,bijet
7758,147926,467,503157774,bijet
7759,149181,998,982946106,bijet
7760,149181,986,971265399,bijet
7761,147926,464,499905925,trijet
7762,149181,1789,1691978462,bijet
7763,149181,1789,1691932157,bijet
7764,148029,392,305716372,trijet
7765,148029,394,307722104,bijet
7766,148029,392,306004410,bijet
7767,149181,985,970057908,bijet
7768,148029,388,302816163,trijet
7769,149181,1789,1691716169,bijet
7770,148029,394,307637437,trijet
7771,148029,394,307430294,trijet
7772,148029,394,307452231,trijet
7773,147926,467,503276272,bijet
7774,148029,394,307817328,bijet
7775,149181,985,970294034,bijet
7776,149181,1788,1691065674,bijet
7777,147926,464,500216741,trijet
7778,148029,393,306665960,bijet
7779,147926,463,498752205,bijet
7780,149181,997,982079638,bijet
7781,149181,991,975768000,bijet
7782,147926,464,500359022,bijet
7783,149181,1000,984982156,tetrajet
7784,147926,467,503763027,bijet
7785,147926,465,501329546,bijet
7786,149181,991,975638564,trijet
7787,149181,991,975806983,bijet
7788,149181,1000,985618856,trijet
7789,148029,389,303504909,bijet
7790,149181,998,983490415,trijet
7791,149181,1789,1691569592,tetrajet
7792,149181,999,984665543,bijet
7793,149181,985,970294966,bijet
7794,147926,464,500337542,bijet
7795,149181,986,970738642,bijet
7796,149181,998,983629229,bijet
7797,149181,985,970197111,bijet
7798,148029,388,302621669,tetrajet
7799,147926,465,501304213,bijet
7800,149181,992,976830714,trijet
7801,147926,462,497304940,bijet
7802,147929,532,475173504,trijet
7803,149181,986,971181287,bijet
7804,149181,985,970398171,bijet
7805,149181,1789,1691386149,trijet
7806,147929,532,475201887,trijet
7807,149181,1802,1701974314,bijet
7808,149181,1000,984775112,bijet
7809,147926,462,497859238,bijet
7810,149181,1803,1702843724,bijet
7811,149181,1000,985657250,bijet
7812,147926,462,497502962,bijet
7813,149181,991,975946045,bijet
7814,149181,985,969726134,trijet
7815,147929,532,475178272,bijet
7816,149181,985,970135075,trijet
7817,148029,392,306223382,bijet
7818,148029,389,303228889,bijet
7819,149181,998,983656222,trijet
7820,149181,997,982379825,bijet
7821,149181,997,981875615,bijet
7822,149181,986,970580825,bijet
7823,149181,999,984081812,bijet
7824,149181,999,983813890,trijet
7825,148029,395,308677668,trijet
7826,148029,391,305041538,trijet
7827,148029,395,308661187,bijet
7828,147929,532,475182278,bijet
7829,149181,997,982718140,bijet
7830,148029,391,305321601,bijet
7831,149181,985,969956161,bijet
7832,148029,391,304799937,bijet
7833,148029,392,305768066,bijet
7834,149181,1803,1702371198,bijet
7835,149181,992,976860457,trijet
7836,147926,463,498777085,tetrajet
7837,148029,394,307709725,bijet
7838,148029,388,302658528,trijet
7839,149181,1804,1702991941,bijet
7840,149181,986,971217276,bijet
7841,149181,992,976713299,bijet
7842,147929,532,475454365,bijet
7843,147929,532,475353293,trijet
7844,149181,1804,1703520572,bijet
7845,149181,997,981940050,bijet
7846,148029,393,306767709,bijet
7847,149181,1802,1701967717,bijet
7848,147926,467,503231291,bijet
7849,148029,394,307151725,bijet
7850,147926,462,498035341,bijet
7851,148029,393,306376641,trijet
7852,149181,1802,1701416454,bijet
7853,147926,467,503567562,trijet
7854,149181,992,977465623,bijet
7855,148029,390,304384723,trijet
7856,148029,388,302695992,bijet
7857,147926,465,501250808,bijet
7858,149181,986,970678195,bijet
7859,149181,1788,1690877691,trijet
7860,147926,462,497693943,bijet
7861,148029,393,306836700,trijet
7862,149181,999,984152066,trijet
7863,148029,389,303901601,trijet
7864,149181,1788,1690849291,bijet
7865,148029,394,307889874,bijet
7866,148029,388,302610959,bijet
7867,147926,464,500313360,bijet
7868,147926,462,497605454,bijet
7869,149181,999,984532381,trijet
7870,149181,991,975626977,bijet
7871,149181,997,982513444,bijet
7872,149181,992,976907198,trijet
7873,149181,1788,1691065888,bijet
7874,149181,991,975803084,bijet
7875,147926,465,500801097,trijet
7876,149181,999,984524853,bijet
7877,149181,997,982618175,bijet
7878,147926,467,503198732,trijet
7879,149181,1803,1702766543,bijet
7880,149181,1803,1702842737,tetrajet
7881,148029,395,308732127,bijet
7882,147926,466,502557330,trijet
7883,148029,393,306659296,bijet
7884,148029,394,307344511,bijet
7885,149181,998,983333366,trijet
7886,149181,1803,1702681574,trijet
7887,149181,1803,1702436041,bijet
7888,147929,532,475101417,tetrajet
7889,149181,1788,1690556244,bijet
7890,149181,997,981899080,bijet
7891,147926,463,498736792,bijet
7892,149181,985,969489238,bijet
7893,147929,532,475005625,bijet
7894,149181,997,981983449,bijet
7895,149181,1804,1703470316,tetrajet
7896,149181,998,983342290,bijet
7897,147926,463,499257661,bijet
7898,149181,1788,1690541727,trijet
7899,149181,998,983678318,tetrajet
7900,148029,393,306456184,bijet
7901,147926,466,501883203,bijet
7902,147926,462,497560000,bijet
7903,149181,991,975727323,bijet
7904,147929,532,475609025,bijet
7905,149181,1789,1691587916,bijet
7906,149181,999,983804439,tetrajet
7907,148029,392,305800781,bijet
7908,149181,999,984014762,bijet
7909,148029,394,307396426,bijet
7910,149181,1000,984867028,trijet
7911,149181,1788,1690928208,bijet
7912,149181,991,976289223,bijet
7913,149181,997,982665536,bijet
7914,148029,393,306443561,trijet
7915,149181,1788,1690984733,bijet
7916,148029,394,307367814,bijet
7917,147926,463,498916511,bijet
7918,147926,467,503112125,trijet
7919,149181,1804,1703614264,tetrajet
7920,148029,394,307132005,bijet
7921,149181,985,970090851,bijet
7922,149181,999,984546963,tetrajet
7923,149181,992,977261853,trijet
7924,149181,998,982771307,bijet
7925,147926,464,500032830,tetrajet
7926,149181,1000,985501197,trijet
7927,149181,1788,1691199744,bijet
7928,149181,1804,1703416320,bijet
7929,147926,465,501076755,bijet
7930,149181,1000,985698344,trijet
7931,147926,467,503200993,bijet
7932,148029,392,306276113,bijet
7933,149181,1802,1701894545,bijet
7934,149181,997,982545877,bijet
7935,149181,1804,1703376266,tetrajet
7936,147929,532,475075562,bijet
7937,147926,465,500766497,bijet
7938,149181,991,976155349,bijet
7939,149181,1804,1703237795,bijet
7940,149181,992,977215963,bijet
7941,149181,1000,984877558,bijet
7942,149181,1788,1691155390,bijet
7943,148029,389,303486610,bijet
7944,149181,992,977168587,bijet
7945,149181,1804,1703074073,bijet
7946,147926,462,497377523,bijet
7947,148029,395,308682777,trijet
7948,149181,1789,1691440101,trijet
7949,148029,390,304022754,bijet
7950,149181,1000,985756550,bijet
7951,148029,388,302906718,tetrajet
7952,148029,389,303212290,trijet
7953,147929,532,475240153,trijet
7954,149181,999,984622697,bijet
7955,147926,464,500047318,bijet
7956,149181,992,977273997,bijet
7957,149181,997,982539184,bijet
7958,149181,1788,1690926898,bijet
7959,149181,991,975955625,trijet
7960,148029,393,306794012,bijet
7961,149181,1803,1702711591,bijet
7962,147926,464,500344781,trijet
7963,148029,388,302341250,bijet
7964,149181,986,970458055,bijet
7965,147926,462,498137338,bijet
7966,149181,1804,1703029029,trijet
7967,148029,395,308644210,bijet
7968,149181,1803,1702335624,bijet
7969,148029,388,302736364,bijet
7970,147926,464,500276452,bijet
7971,148029,390,304092536,bijet
7972,149181,999,984124909,bijet
7973,149181,999,983751902,bijet
7974,149181,997,981758708,bijet
7975,148029,391,305371291,bijet
7976,148029,395,308133726,bijet
7977,148029,392,305796753,bijet
7978,149181,986,970765974,bijet
7979,149181,992,977012863,bijet
7980,147926,463,498838457,bijet
7981,149181,999,984004944,bijet
7982,148029,389,303245761,bijet
7983,147926,467,503362459,bijet
7984,149181,1000,984869202,bijet
7985,148029,391,305410687,bijet
7986,149181,991,975775182,bijet
7987,147926,464,499494720,bijet
7988,149181,1789,1691888015,bijet
7989,149181,999,983866719,bijet
7990,149181,985,970275257,trijet
7991,149181,1000,985032706,bijet
7992,148029,393,306778626,bijet
7993,149181,986,970448884,trijet
7994,147929,532,475205990,bijet
7995,148029,394,307880551,bijet
7996,148029,395,308530462,trijet
7997,148029,393,306691261,trijet
7998,149181,998,983630604,tetrajet
7999,149181,998,983585909,bijet
8000,149181,992,976711312,bijet
8001,148029,389,303243735,trijet
8002,149181,1000,985198175,tetrajet
8003,147926,464,499888178,trijet
8004,148029,393,307061583,trijet
8005,149181,1000,985524707,trijet
8006,148029,390,304676017,bijet
8007,149181,992,977334081,bijet
8008,149181,1789,1692030751,bijet
8009,149181,991,976411040,bijet
8010,147926,462,497331929,trijet
8011,149181,999,984003323,trijet
8012,148029,395,307956469,bijet
8013,149181,999,984067878,bijet
8014,149181,999,984517040,bijet
8015,149181,1804,1703623106,bijet
8016,149181,1788,1691247235,bijet
8017,149181,1802,1701581404,trijet
8018,147926,463,498782045,bijet
8019,147926,466,502522215,bijet
8020,149181,997,982675872,bijet
8021,147929,532,475179832,bijet
8022,149181,997,982043541,bijet
8023,149181,1802,1701759609,bijet
8024,149181,998,983349984,bijet
8025,148029,394,307620807,bijet
8026,149181,998,982779659,tetrajet
8027,149181,999,983996310,bijet
8028,149181,992,977178465,bijet
8029,149181,986,970788575,bijet
8030,147926,465,501041916,bijet
8031,149181,1804,1703496864,bijet
8032,148029,388,302694198,bijet
8033,149181,985,969538819,bijet
8034,149181,1788,1691147291,bijet
8035,149181,1789,1691767222,bijet
8036,149181,998,983317466,bijet
8037,149181,986,970628880,trijet
8038,149181,992,977094231,bijet
8039,149181,991,976091536,trijet
8040,148029,388,302502485,bijet
8041,149181,1788,1690644777,bijet
8042,148029,395,308476137,tetrajet
8043,148029,390,304409335,trijet
8044,148029,393,307023338,trijet
8045,148029,391,305171668,bijet
8046,149181,991,975740778,bijet
8047,149181,999,984182997,bijet
8048,149181,1804,1703526497,bijet
8049,147926,467,503752374,bijet
8050,148029,391,305499651,tetrajet
8051,148029,395,308563093,bijet
8052,149181,986,971143766,bijet
8053,149181,999,983842047,tetrajet
8054,147926,465,501568643,trijet
8055,149181,1804,1703375680,tetrajet
8056,149181,986,971173701,trijet
8057,149181,997,982346454,bijet
8058,149181,991,975877149,trijet
8059,148029,391,305239032,bijet
8060,148029,391,305124407,trijet
8061,148029,388,302699526,bijet
8062,149181,985,970429349,bijet
8063,147926,467,503744267,bijet
8064,147926,462,497994893,bijet
8065,147926,466,502099182,tetrajet
8066,148029,392,306041438,trijet
8067,149181,998,982929594,trijet
8068,148029,395,308417222,bijet
8069,149181,1788,1690638796,trijet
8070,149181,1803,1702844341,bijet
8071,147929,532,474909267,trijet
8072,149181,1000,984964584,trijet
8073,148029,394,307156601,bijet
8074,147926,466,501797363,trijet
8075,149181,1000,985199828,bijet
8076,149181,1000,985691325,trijet
8077,149181,1000,985767098,trijet
8078,149181,999,984411600,bijet
8079,148029,395,307967272,bijet
8080,149181,1000,985179189,bijet
8081,149181,997,981809123,bijet
8082,147929,532,475076583,tetrajet
8083,149181,991,975994240,tetrajet
8084,148029,391,305256828,trijet
8085,149181,998,983326851,trijet
8086,148029,390,304097279,bijet
8087,148029,393,306542945,bijet
8088,147926,463,499103743,bijet
8089,147926,462,497761685,bijet
8090,148029,388,302476794,trijet
8091,147926,466,502070381,bijet
8092,149181,985,969883036,bijet
8093,149181,998,983007942,bijet
8094,149181,986,971262822,trijet
8095,148029,391,305049574,bijet
8096,147926,463,498585809,bijet
8097,149181,985,969703376,trijet
8098,148029,393,306435088,bijet
8099,148029,390,304198682,bijet
8100,149181,992,977315535,bijet
8101,149181,1000,985424795,bijet
8102,148029,388,303084978,trijet
8103,149181,999,983974008,bijet
8104,149181,986,971451033,bijet
8105,149181,1804,1703497846,bijet
8106,149181,1802,1701812564,trijet
8107,149181,997,982637252,trijet
8108,148029,390,304290985,bijet
8109,149181,1802,1701742265,trijet
8110,148029,395,308515225,bijet
8111,149181,992,977226068,bijet
8112,147926,465,500969826,tetrajet
8113,149181,997,981847125,bijet
8114,149181,991,976198488,bijet
8115,147926,463,499441734,bijet
8116,149181,1803,1702571918,trijet
8117,148029,389,303805384,tetrajet
8118,147926,462,497583588,trijet
8119,148029,388,302594904,bijet
8120,147926,466,501795954,trijet
8121,148029,394,307145110,trijet
8122,149181,991,976038674,bijet
8123,147926,464,500213485,bijet
8124,148029,388,302700222,bijet
8125,148029,391,304770797,trijet
8126,149181,1803,1702831417,bijet
8127,149181,1789,1691942674,trijet
8128,147926,463,499451488,bijet
8129,148029,390,304313225,bijet
8130,147926,462,497718222,trijet
8131,149181,1000,985267516,bijet
8132,148029,388,302377219,bijet
8133,147926,465,500581059,trijet
8134,147926,462,497636434,bijet
8135,147926,465,501318067,trijet
8136,149181,992,976599939,bijet
8137,149181,1803,1702159516,bijet
8138,149181,1803,1702662440,bijet
8139,149181,1000,985617243,trijet
8140,148029,393,306564741,tetrajet
8141,148029,395,308662098,bijet
8142,147926,465,500893200,trijet
8143,149181,1803,1702331418,trijet
8144,149181,985,970357758,trijet
8145,147926,463,498495881,trijet
8146,148029,395,308164820,bijet
8147,148029,392,305887849,bijet
8148,147926,467,502754178,bijet
8149,149181,992,977285904,bijet
8150,149181,1789,1691721006,trijet
8151,149181,991,975872349,bijet
8152,149181,999,984435770,tetrajet
8153,149181,992,976723814,bijet
8154,147926,465,500676680,trijet
8155,148029,388,302412088,bijet
8156,149181,1802,1701639853,bijet
8157,149181,985,969975261,trijet
8158,149181,986,971378999,bijet
8159,149181,997,982689871,bijet
8160,149181,1803,1702222220,tetrajet
8161,149181,1000,985221825,trijet
8162,147926,464,500473236,bijet
8163,147926,462,498072534,bijet
8164,149181,985,970294593,trijet
8165,149181,1802,1701644062,bijet
8166,147926,466,502565680,tetrajet
8167,149181,985,969670377,bijet
8168,147929,532,475053345,bijet
8169,148029,395,308004400,trijet
8170,149181,991,976073518,bijet
8171,149181,1000,985631114,trijet
8172,147926,463,498754138,bijet
8173,149181,997,981704037,trijet
8174,147926,465,501106878,bijet
8175,149181,998,983267754,bijet
8176,149181,1789,1691474411,bijet
8177,147926,464,500531051,trijet
8178,147926,467,503132788,bijet
8179,148029,390,304326232,trijet
8180,149181,1804,1703409918,trijet
8181,147926,464,500539289,bijet
8182,147926,465,500632559,bijet
8183,148029,392,306227557,bijet
8184,148029,389,303407718,trijet
8185,149181,1804,1703126038,bijet
8186,147926,465,501115999,bijet
8187,147926,467,502758408,bijet
8188,149181,1789,1691820069,bijet
8189,147926,467,503595046,tetrajet
8190,148029,390,304420355,bijet
8191,148029,392,305908422,bijet
8192,149181,1788,1690795095,tetrajet
8193,147926,463,498680078,bijet
8194,149181,1000,985457148,bijet
8195,149181,1788,1690978452,bijet
8196,148029,392,305798520,tetrajet
